RowNumber,Geography,Gender,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBin,NumOfProducts,Age
9251,Spain,Male,0,109121.71,False,True,167873.49,False,Good,1,42
9252,France,Female,6,109844.81,True,False,25289.23,False,Poor,1,39
9253,France,Female,7,140931.82,False,True,20388.77,False,Poor,1,31
9254,Spain,Male,10,0.0,True,True,145089.64,False,Fair,2,49
9255,France,Male,6,0.0,True,True,179093.26,False,Good,2,32
9256,Germany,Female,3,101543.51,True,False,16025.17,True,Exceptional,4,41
9257,Germany,Male,7,102708.77,True,False,9087.81,False,Very Good,1,37
9258,Germany,Female,8,149000.91,True,True,21472.42,False,Good,2,37
9259,France,Male,0,83459.86,True,True,146752.67,False,Poor,1,20
9260,France,Female,3,75893.11,True,False,132562.23,False,Exceptional,2,40
9261,Germany,Female,7,167395.6,False,True,139537.43,False,Very Good,2,39
9262,France,Female,6,0.0,True,True,133672.61,False,Fair,2,61
9263,Germany,Female,6,71283.09,False,True,38984.37,False,Good,2,52
9264,France,Female,3,0.0,True,True,115217.59,False,Poor,2,31
9265,Spain,Male,3,0.0,True,True,93844.82,False,Poor,2,60
9266,France,Female,1,104016.88,False,False,22068.83,True,Good,1,38
9267,France,Female,5,127616.56,True,False,123846.07,False,Good,1,38
9268,France,Male,5,154737.88,True,True,172638.13,False,Very Good,2,32
9269,Spain,Male,2,0.0,True,True,1591.19,False,Fair,2,29
9270,France,Male,4,125476.31,True,True,91775.51,False,Fair,1,35
9271,France,Female,3,176511.08,True,True,153920.22,False,Poor,1,21
9272,Spain,Female,8,110783.28,True,True,71420.16,False,Fair,1,47
9273,France,Male,2,141642.92,True,False,172149.76,False,Good,2,42
9274,France,Male,1,0.0,True,True,54706.75,False,Fair,2,31
9275,Spain,Female,9,0.0,False,True,183358.21,False,Poor,1,33
9276,Germany,Male,1,75681.52,True,True,57098.0,False,Poor,1,42
9277,France,Male,3,0.0,True,False,156910.46,True,Poor,1,54
9278,France,Male,7,0.0,True,True,130224.73,False,Fair,1,29
9279,France,Male,6,161111.45,False,False,13946.66,False,Poor,1,35
9280,France,Male,5,0.0,False,True,38652.96,False,Good,2,62
9281,France,Female,6,72494.69,False,True,140041.78,False,Good,1,45
9282,France,Female,3,133964.3,True,True,166187.1,False,Fair,1,31
9283,Spain,Male,1,0.0,True,False,139919.38,False,Fair,1,34
9284,France,Female,3,0.0,True,False,28137.03,False,Poor,2,27
9285,France,Male,3,157201.48,False,True,50368.63,False,Fair,1,61
9286,Spain,Female,5,95679.29,False,False,94978.1,False,Poor,1,48
9287,Germany,Female,7,106230.92,True,True,69903.93,True,Good,1,29
9288,France,Female,5,0.0,False,True,177607.77,False,Good,2,32
9289,Germany,Female,9,81231.85,True,False,196731.08,False,Fair,2,36
9290,France,Female,1,81480.27,True,True,65234.6,False,Poor,2,31
9291,France,Male,8,73059.38,True,True,186281.0,False,Exceptional,1,33
9292,France,Male,5,117559.05,True,True,111573.3,False,Fair,2,36
9293,Germany,Female,1,186445.31,True,True,196767.83,False,Poor,2,74
9294,Germany,Female,5,137657.71,True,False,72985.61,False,Very Good,2,38
9295,France,Male,8,133889.35,True,True,143265.65,False,Good,1,36
9296,Germany,Female,9,134562.8,True,True,159268.67,False,Fair,1,45
9297,Germany,Female,9,100781.75,True,True,54448.41,False,Fair,2,56
9298,France,Male,8,174356.13,False,False,31928.5,False,Good,1,30
9299,Germany,Male,5,190125.43,False,False,21793.59,False,Very Good,2,27
9300,France,Male,7,146266.0,True,False,21903.62,True,Exceptional,1,26
9301,Germany,Male,9,164046.1,True,False,49405.93,False,Good,1,41
9302,Spain,Female,4,123536.52,False,False,154908.52,False,Fair,2,43
9303,France,Male,10,0.0,True,True,182867.84,False,Very Good,2,36
9304,Spain,Female,1,171848.38,False,False,16957.45,False,Good,1,38
9305,France,Male,9,0.0,False,False,93717.55,False,Fair,2,40
9306,France,Female,5,139562.05,True,False,61636.22,False,Fair,2,39
9307,France,Male,2,0.0,False,True,95864.5,False,Fair,2,37
9308,France,Male,2,168001.34,True,True,167400.29,False,Good,2,40
9309,France,Male,0,0.0,False,True,131534.96,False,Very Good,2,27
9310,Germany,Male,6,123356.63,False,True,92934.41,False,Good,1,83
9311,Spain,Male,2,0.0,True,True,119808.64,False,Fair,2,47
9312,Germany,Male,2,125845.66,True,False,9439.31,True,Fair,1,50
9313,Germany,Male,10,45408.85,True,False,18732.91,False,Poor,2,40
9314,Germany,Female,0,125977.81,False,False,160162.42,False,Good,1,37
9315,Germany,Female,7,147262.11,True,True,53630.9,True,Fair,1,51
9316,France,Male,8,133767.19,True,False,36405.21,False,Good,1,42
9317,Germany,Male,0,108806.96,True,False,61446.92,True,Poor,3,49
9318,France,Male,6,106036.52,True,False,194686.78,True,Very Good,1,42
9319,Spain,Female,9,0.0,False,True,134483.07,False,Fair,1,69
9320,France,Female,1,0.0,True,True,37769.98,False,Poor,2,27
9321,France,Male,6,0.0,True,True,2382.61,False,Fair,2,31
9322,Spain,Male,1,82182.1,True,False,106826.92,True,Poor,1,61
9323,France,Female,9,0.0,True,False,39511.61,False,Very Good,2,35
9324,France,Male,9,76817.0,True,False,196371.13,True,Fair,4,50
9325,Germany,Male,9,142550.25,True,True,122506.78,False,Very Good,2,71
9326,Spain,Female,10,0.0,True,True,61994.2,False,Fair,2,41
9327,Germany,Male,2,103711.56,False,True,192464.21,True,Fair,1,35
9328,Spain,Female,2,0.0,True,True,5194.95,False,Fair,1,40
9329,Germany,Female,7,128369.75,True,False,198256.15,False,Poor,2,35
9330,Spain,Male,5,0.0,True,True,62634.94,False,Fair,2,35
9331,France,Male,9,0.0,True,True,114006.35,False,Fair,2,34
9332,Germany,Male,8,166133.28,True,True,107994.99,False,Fair,1,19
9333,Germany,Female,9,148214.36,True,False,48571.14,True,Good,1,62
9334,France,Female,5,121206.96,True,True,76016.49,False,Very Good,1,78
9335,Spain,Male,10,0.0,True,True,180808.39,False,Fair,2,25
9336,Germany,Male,4,127552.85,True,False,4225.11,False,Good,2,50
9337,France,Male,9,159458.53,True,False,135841.35,False,Good,1,49
9338,Germany,Female,5,102085.72,True,True,183536.24,True,Poor,1,47
9339,Germany,Male,2,142537.18,True,True,88791.83,False,Poor,1,58
9340,Spain,Male,1,182781.74,True,True,63732.9,False,Fair,2,29
9341,France,Male,10,0.0,True,False,1364.54,False,Good,2,45
9342,France,Male,7,0.0,True,True,149184.15,False,Fair,2,29
9343,France,Female,3,0.0,True,False,53394.12,False,Fair,2,28
9344,Germany,Female,3,152063.59,True,False,97910.06,False,Exceptional,2,43
9345,France,Female,2,110997.76,True,False,101433.76,False,Good,1,28
9346,France,Male,2,148942.0,True,True,116944.3,False,Fair,1,50
9347,France,Male,9,0.0,True,True,113267.48,False,Good,1,41
9348,Spain,Female,0,84438.57,True,True,181449.51,False,Fair,1,36
9349,France,Female,7,93920.47,False,False,179913.98,False,Fair,1,34
9350,France,Male,4,158713.08,False,False,98586.14,False,Exceptional,2,43
9351,Spain,Male,4,0.0,False,True,120321.09,False,Fair,3,42
9352,Germany,Male,7,123204.88,True,True,100538.8,False,Good,1,63
9353,France,Male,8,72945.29,True,False,98931.5,False,Fair,2,40
9354,Spain,Male,0,178742.71,True,True,194493.57,False,Good,1,37
9355,France,Male,8,0.0,True,True,143628.31,False,Fair,2,43
9356,Spain,Female,8,0.0,True,False,167030.51,False,Good,1,40
9357,France,Male,7,0.0,True,False,77786.37,True,Poor,1,42
9358,France,Female,9,0.0,True,True,81014.5,True,Poor,1,46
9359,France,Female,9,0.0,True,True,41866.26,False,Exceptional,2,29
9360,Germany,Male,9,140121.17,True,False,11302.7,True,Fair,1,43
9361,Germany,Male,2,132906.88,False,True,149384.43,False,Poor,1,39
9362,Germany,Male,2,179334.83,True,True,169303.65,False,Fair,2,45
9363,France,Male,3,137179.39,True,True,37264.11,False,Good,1,35
9364,Spain,Male,3,0.0,True,True,19515.48,False,Fair,2,35
9365,France,Female,9,119960.29,True,False,103068.22,False,Fair,2,49
9366,France,Male,9,127414.55,True,True,134459.12,False,Exceptional,1,29
9367,France,Female,6,0.0,True,False,70496.66,False,Good,1,36
9368,France,Female,9,137409.19,True,False,175877.7,True,Fair,1,40
9369,France,Male,8,0.0,True,False,106390.01,False,Good,2,28
9370,Spain,Female,2,0.0,True,True,52138.49,False,Good,1,39
9371,France,Male,4,0.0,False,False,18522.91,True,Poor,4,43
9372,France,Male,9,112494.99,True,True,32231.6,False,Fair,1,31
9373,France,Male,1,78133.15,False,True,174225.88,False,Good,1,30
9374,Spain,Female,1,0.0,True,False,102021.39,False,Fair,2,36
9375,Spain,Female,5,145553.07,True,True,31484.76,False,Fair,1,32
9376,Germany,Male,4,123593.22,True,False,82469.06,True,Fair,2,48
9377,France,Female,2,0.0,False,False,110900.43,True,Poor,1,47
9378,France,Female,0,146286.22,True,False,105105.35,False,Fair,1,26
9379,Spain,Female,1,111827.27,True,False,12674.68,False,Good,2,35
9380,Spain,Female,2,0.0,True,True,93255.85,False,Good,2,26
9381,France,Male,1,94416.78,False,True,145299.5,False,Fair,1,70
9382,Spain,Male,2,91549.78,True,True,47139.44,False,Very Good,1,45
9383,France,Female,7,59568.57,True,True,167723.25,False,Fair,1,38
9384,France,Female,2,94464.81,False,True,185900.88,False,Good,2,23
9385,France,Female,4,0.0,False,False,85876.67,True,Very Good,1,57
9386,Germany,Male,8,95368.14,True,True,1787.85,False,Good,2,44
9387,Germany,Female,10,102185.42,True,False,23231.93,False,Good,2,33
9388,France,Male,1,144875.71,False,False,187740.04,False,Poor,1,32
9389,Spain,Male,5,0.0,True,True,100060.54,False,Good,2,39
9390,France,Female,2,0.0,True,True,80130.54,False,Poor,1,32
9391,Germany,Female,5,113291.05,True,True,132467.54,False,Very Good,2,37
9392,Spain,Male,0,0.0,True,True,96202.44,False,Exceptional,2,61
9393,Spain,Female,0,0.0,True,False,94977.3,False,Poor,2,39
9394,Germany,Male,9,111677.88,True,False,178827.3,True,Good,1,43
9395,Germany,Female,8,131101.04,True,True,192852.67,False,Fair,1,35
9396,Germany,Male,1,76101.81,False,True,177238.35,False,Fair,2,52
9397,Spain,Female,2,0.0,True,False,199753.97,False,Good,2,40
9398,France,Female,7,92510.9,False,True,66193.61,False,Very Good,2,52
9399,France,Female,2,0.0,True,True,181270.84,False,Poor,2,34
9400,France,Male,5,77652.4,True,True,25407.59,False,Good,1,39
9401,France,Female,3,98360.03,False,False,20973.8,False,Fair,1,31
9402,Germany,Female,4,115518.07,False,False,76544.9,True,Good,1,46
9403,Germany,Male,3,27288.43,True,True,110509.9,False,Exceptional,1,69
9404,France,Female,6,0.0,True,False,164247.51,False,Fair,1,36
9405,Spain,Female,5,0.0,False,False,105149.8,False,Fair,2,43
9406,France,Male,7,0.0,True,True,55868.97,True,Poor,1,36
9407,France,Male,6,131996.66,True,True,178747.43,False,Exceptional,2,31
9408,Spain,Female,2,121580.42,False,True,134720.51,False,Poor,1,27
9409,France,Male,10,132436.34,True,False,978.66,False,Fair,1,55
9410,Spain,Male,10,0.0,False,True,183387.12,False,Poor,2,34
9411,Germany,Female,5,107978.4,True,False,155876.06,False,Fair,2,46
9412,Germany,Female,4,78119.59,True,False,119259.34,True,Good,4,40
9413,France,Male,6,98684.15,False,False,133720.57,False,Good,1,26
9414,France,Female,10,0.0,True,False,170634.49,False,Very Good,2,44
9415,Spain,Female,9,0.0,True,False,125692.07,True,Poor,1,53
9416,Germany,Female,2,129264.05,False,False,19150.14,False,Very Good,2,43
9417,Germany,Male,6,131753.41,True,False,86894.67,False,Fair,1,37
9418,Spain,Female,6,0.0,True,False,57975.8,False,Poor,2,33
9419,Spain,Female,2,0.0,True,True,82938.99,False,Fair,1,27
9420,Germany,Male,1,57422.62,True,True,79189.4,False,Good,1,26
9421,France,Female,7,0.0,False,True,5177.62,False,Fair,2,28
9422,France,Male,5,144094.2,True,False,44510.26,False,Fair,1,34
9423,France,Male,9,147510.34,True,False,190611.92,False,Good,1,33
9424,Spain,Female,8,161592.76,True,False,177834.79,False,Poor,1,28
9425,France,Female,1,0.0,True,True,119446.64,False,Good,2,40
9426,Spain,Female,4,0.0,True,True,50267.69,False,Good,2,72
9427,Spain,Female,1,75225.53,False,False,144849.1,True,Poor,2,53
9428,Spain,Female,0,0.0,False,False,81901.6,False,Good,2,39
9429,France,Female,9,87542.89,True,True,42576.86,False,Good,2,70
9430,France,Female,8,144581.96,True,True,87609.5,False,Fair,1,32
9431,France,Male,5,122568.05,True,True,82820.85,False,Very Good,2,33
9432,Spain,Female,5,172231.93,False,True,155144.12,False,Poor,1,24
9433,Germany,Female,2,171932.26,True,True,9578.24,False,Poor,2,28
9434,France,Male,7,0.0,True,True,170392.59,False,Fair,2,39
9435,Spain,Female,7,0.0,False,False,3946.29,False,Fair,2,34
9436,Germany,Male,4,111798.06,True,True,102184.66,False,Good,2,38
9437,France,Male,4,0.0,True,False,75609.84,False,Good,3,38
9438,France,Female,5,79336.61,True,True,26170.08,False,Good,1,27
9439,Germany,Male,3,120916.52,False,False,144727.45,True,Good,3,63
9440,France,Female,3,142905.51,True,True,58134.97,False,Good,1,31
9441,Spain,Male,10,0.0,False,False,94620.0,True,Fair,3,27
9442,France,Female,1,96834.78,True,False,108764.69,False,Fair,1,33
9443,France,Male,9,105261.76,True,True,149503.54,False,Very Good,2,37
9444,Germany,Male,1,123544.0,True,True,120314.75,True,Fair,1,54
9445,Germany,Male,2,127913.71,True,True,44205.95,False,Fair,2,41
9446,Spain,Female,5,95328.6,True,False,6129.61,True,Good,1,28
9447,France,Male,4,73218.89,False,True,126796.69,False,Poor,1,30
9448,France,Female,1,0.0,False,True,27509.52,True,Good,2,41
9449,Germany,Male,8,149995.72,True,False,42143.55,False,Fair,2,35
9450,Germany,Male,8,123674.28,True,True,87985.2,False,Fair,2,28
9451,Germany,Male,2,124125.26,True,False,81884.8,False,Fair,1,33
9452,Spain,Male,3,159035.45,True,False,2705.31,True,Poor,1,29
9453,France,Male,5,0.0,True,False,30546.4,False,Fair,2,27
9454,France,Male,7,156811.74,True,True,149402.59,False,Fair,1,27
9455,France,Male,4,0.0,True,True,118429.02,False,Good,2,52
9456,Spain,Female,4,0.0,True,True,58442.25,False,Good,2,55
9457,France,Male,6,150555.83,True,False,30414.17,False,Fair,1,39
9458,France,Male,2,109137.12,True,True,58814.41,False,Good,1,28
9459,France,Male,8,158351.02,True,False,155304.53,False,Poor,2,36
9460,France,Female,9,0.0,True,False,187943.6,False,Fair,1,47
9461,Spain,Male,7,0.0,True,True,43036.6,False,Very Good,2,35
9462,France,Male,4,0.0,False,True,26543.28,False,Good,2,40
9463,Spain,Female,6,0.0,True,False,171928.04,False,Exceptional,2,46
9464,France,Male,7,0.0,False,True,35611.35,False,Fair,1,24
9465,France,Male,9,0.0,True,False,19047.23,False,Very Good,2,39
9466,France,Female,2,0.0,True,True,39820.13,False,Exceptional,2,56
9467,France,Male,2,0.0,True,False,129013.59,True,Poor,1,52
9468,Spain,Male,1,82729.49,True,False,113810.12,False,Good,1,36
9469,Germany,Female,9,142765.24,True,False,34749.65,False,Fair,2,45
9470,France,Female,4,121172.97,True,True,56268.98,False,Good,1,25
9471,Germany,Female,10,132932.14,True,True,46630.47,False,Very Good,2,28
9472,France,Male,8,123374.46,True,True,124906.59,False,Poor,1,22
9473,Germany,Female,0,161371.5,True,True,134869.93,False,Very Good,1,74
9474,Spain,Male,4,0.0,False,False,36697.48,True,Fair,2,45
9475,France,Male,8,79563.36,True,True,172200.91,False,Good,2,51
9476,France,Male,2,0.0,True,False,137136.46,False,Fair,2,46
9477,Germany,Female,7,138232.24,True,False,57594.78,False,Fair,1,48
9478,France,Female,5,0.0,False,False,36548.0,True,Fair,1,41
9479,Germany,Female,1,81571.05,True,False,182960.46,True,Very Good,1,53
9480,Spain,Male,1,0.0,False,False,42117.9,False,Very Good,2,35
9481,France,Female,0,95927.04,True,False,199478.05,False,Fair,1,33
9482,Spain,Male,8,116932.59,True,False,91092.84,False,Poor,1,35
9483,France,Male,1,0.0,True,False,14090.4,True,Good,2,40
9484,France,Female,3,79551.12,False,True,178267.07,False,Good,1,36
9485,Germany,Male,1,116416.94,False,True,85808.22,False,Exceptional,1,30
9486,Spain,Male,4,88141.1,True,False,109659.12,False,Exceptional,1,37
9487,France,Male,6,177729.13,True,True,161642.08,False,Very Good,1,32
9488,Spain,Female,5,0.0,True,True,3830.59,False,Exceptional,1,32
9489,Spain,Male,6,123912.78,True,True,146636.44,False,Good,2,32
9490,France,Female,3,0.0,True,True,144413.92,True,Very Good,1,33
9491,France,Male,3,0.0,True,True,65801.44,False,Fair,1,80
9492,France,Female,4,108306.44,True,True,192486.24,False,Fair,1,35
9493,Germany,Female,4,102962.62,True,False,120852.85,True,Good,1,48
9494,France,Female,0,103502.22,True,True,146191.82,False,Fair,1,36
9495,Germany,Male,8,119654.44,False,True,148412.24,True,Very Good,2,43
9496,France,Male,10,183768.47,True,False,164119.35,False,Good,1,33
9497,France,Male,1,0.0,True,False,163457.55,False,Good,2,37
9498,France,Female,1,0.0,False,True,144978.47,False,Good,2,25
9499,France,Female,6,140900.97,True,True,67288.89,False,Fair,1,52
9500,Germany,Female,5,94049.92,True,False,103269.0,False,Poor,2,25
9501,Spain,Female,8,98926.4,True,True,106969.98,False,Good,1,27
9502,Germany,Male,2,142872.36,True,True,117632.63,False,Exceptional,1,18
9503,Spain,Male,3,46057.96,True,True,189777.66,False,Very Good,2,29
9504,France,Female,6,119769.77,False,True,66032.65,False,Good,1,48
9505,France,Female,5,143244.97,True,False,98661.27,False,Poor,1,44
9506,France,Male,10,79562.98,True,True,74687.37,False,Fair,1,28
9507,France,Male,6,0.0,False,True,149604.18,False,Good,2,69
9508,France,Male,0,0.0,True,True,79888.78,False,Exceptional,1,41
9509,Spain,Male,8,96659.64,True,True,138775.69,False,Fair,2,26
9510,France,Male,1,0.0,True,False,154695.57,False,Good,2,29
9511,France,Female,2,165947.99,False,True,168834.38,False,Fair,2,26
9512,France,Male,4,92676.3,True,False,105817.63,False,Good,1,33
9513,France,Male,5,83195.12,True,True,48682.1,False,Fair,1,45
9514,France,Male,5,129387.94,False,True,147955.91,True,Poor,1,48
9515,France,Female,9,0.0,True,True,56185.98,False,Exceptional,2,28
9516,Spain,Male,9,130233.14,True,True,81861.1,False,Fair,1,38
9517,France,Female,3,123502.53,True,True,69826.8,False,Poor,1,32
9518,Germany,Male,8,140894.06,True,True,118059.19,False,Poor,2,37
9519,Germany,Male,7,163867.86,True,True,112333.22,False,Fair,1,44
9520,France,Female,2,0.0,True,False,14546.76,False,Fair,2,27
9521,Germany,Female,2,93816.7,True,False,126172.11,False,Good,2,18
9522,Spain,Female,8,0.0,True,False,3560.0,False,Poor,2,40
9523,France,Male,7,0.0,True,True,88878.15,False,Poor,2,35
9524,France,Female,0,114668.89,True,False,84605.0,False,Fair,1,32
9525,Germany,Male,5,146756.68,True,False,78268.61,False,Exceptional,1,38
9526,France,Female,6,150213.71,True,False,120668.46,True,Fair,1,46
9527,Germany,Male,5,111183.53,False,True,10063.75,False,Fair,2,18
9528,France,Female,9,99816.46,True,True,163989.66,True,Exceptional,1,40
9529,France,Male,9,0.0,True,False,60584.33,False,Good,1,34
9530,France,Female,5,0.0,True,True,94170.84,False,Poor,2,41
9531,France,Male,6,0.0,False,False,167181.77,False,Fair,2,41
9532,France,Female,5,0.0,True,True,38914.51,False,Very Good,1,60
9533,France,Male,7,0.0,True,True,91196.67,False,Fair,2,29
9534,Germany,Female,6,86714.06,True,False,85869.89,True,Fair,1,45
9535,Spain,Male,2,0.0,True,False,57337.79,False,Very Good,2,52
9536,Spain,Male,8,132838.07,True,True,175347.28,False,Exceptional,1,41
9537,Germany,Female,10,128707.31,True,False,63092.65,True,Poor,1,42
9538,France,Male,6,0.0,True,False,109742.55,False,Very Good,2,40
9539,France,Male,2,0.0,True,False,124489.88,False,Very Good,2,29
9540,France,Male,6,123192.12,True,True,56971.41,True,Fair,1,29
9541,Germany,Male,3,115248.11,True,False,130752.01,True,Good,4,46
9542,France,Male,8,59360.77,True,True,191457.06,False,Fair,1,38
9543,Spain,Male,9,0.0,True,True,96442.86,False,Fair,2,37
9544,France,Female,6,112668.7,False,True,122584.29,False,Fair,1,35
9545,Germany,Female,7,138503.51,True,False,57215.85,False,Fair,2,37
9546,Spain,Male,1,0.0,True,True,195940.96,False,Good,1,57
9547,France,Male,7,0.0,True,True,105448.74,False,Poor,2,29
9548,France,Female,3,0.0,True,True,37870.29,False,Fair,2,34
9549,France,Male,7,0.0,True,False,52534.81,False,Poor,2,43
9550,Spain,Male,1,157267.95,True,False,141533.19,False,Poor,2,36
9551,France,Female,9,133871.05,True,True,50568.02,False,Very Good,1,40
9552,Germany,Male,4,141989.27,True,False,26116.82,False,Good,2,31
9553,France,Female,5,0.0,True,True,152054.33,False,Fair,1,41
9554,France,Male,7,0.0,True,False,1528.4,False,Fair,2,38
9555,France,Female,3,46388.16,True,False,127939.26,True,Very Good,3,29
9556,Germany,Female,5,148666.99,True,False,2605.65,True,Very Good,1,72
9557,Germany,Male,7,115101.5,False,False,57841.89,True,Very Good,1,34
9558,Germany,Male,6,148363.38,True,True,186995.17,False,Fair,1,67
9559,Spain,Male,4,0.0,True,False,5549.11,True,Fair,1,46
9560,Spain,Female,8,144102.32,True,True,11682.36,False,Good,1,39
9561,France,Male,5,128876.71,True,True,106939.34,True,Good,3,41
9562,Germany,Male,6,118448.15,True,False,53172.02,False,Good,2,36
9563,France,Male,5,0.0,True,True,114388.98,False,Good,2,39
9564,France,Male,9,0.0,False,True,2151.17,False,Good,2,28
9565,Spain,Male,1,0.0,False,True,183492.9,False,Poor,2,42
9566,France,Female,9,135979.01,True,True,76582.95,True,Fair,4,38
9567,France,Male,6,117271.8,True,False,104217.96,True,Fair,2,37
9568,France,Male,4,0.0,True,False,8982.75,False,Good,1,29
9569,France,Male,1,0.0,False,False,9984.4,False,Fair,2,33
9570,Spain,Female,10,0.0,True,False,19500.1,False,Good,2,30
9571,France,Male,8,129205.49,True,True,79146.36,False,Fair,1,35
9572,Spain,Female,8,0.0,True,False,191694.77,True,Good,1,41
9573,Spain,Male,7,0.0,False,True,59645.24,True,Fair,1,18
9574,Germany,Male,7,104015.54,True,True,55207.88,False,Fair,2,35
9575,Spain,Male,3,0.0,True,False,166177.3,False,Poor,2,37
9576,France,Female,9,0.0,False,False,136356.97,False,Poor,2,30
9577,Germany,Female,1,103873.39,True,False,148611.52,False,Fair,1,42
9578,Germany,Female,3,112383.03,True,False,85516.37,True,Exceptional,1,52
9579,France,Male,2,117731.79,False,True,55120.79,False,Fair,2,34
9580,Germany,Male,0,135827.33,True,True,131778.58,False,Exceptional,2,45
9581,France,Male,9,114135.17,True,False,153269.98,False,Very Good,1,38
9582,France,Female,9,0.0,True,True,164864.67,False,Exceptional,2,28
9583,France,Male,6,118756.62,True,True,20367.68,False,Poor,1,62
9584,Spain,Male,8,98382.72,True,False,39542.0,False,Fair,1,34
9585,Germany,Male,2,100520.92,True,True,19412.8,True,Poor,1,41
9586,Spain,Female,7,79858.13,True,True,127977.66,False,Good,2,35
9587,France,Female,6,0.0,False,True,20508.85,False,Poor,1,20
9588,Germany,Female,10,95052.29,True,False,176244.87,False,Good,1,76
9589,Germany,Male,1,177728.55,True,False,105013.63,False,Poor,1,42
9590,France,Male,3,83116.68,True,True,27597.76,False,Fair,1,71
9591,Germany,Male,7,111565.91,True,True,121073.23,False,Very Good,1,34
9592,Spain,Male,8,83015.71,True,False,101089.76,False,Good,1,40
9593,Germany,Female,1,124511.01,False,False,114258.18,False,Fair,1,28
9594,France,Female,1,130652.52,False,True,22762.23,False,Good,1,67
9595,France,Male,5,0.0,True,True,7008.65,False,Very Good,2,55
9596,France,Male,5,0.0,True,True,81299.17,False,Fair,2,61
9597,France,Male,7,121854.45,True,False,147521.35,False,Poor,1,37
9598,France,Male,10,0.0,True,True,6177.83,False,Poor,2,26
9599,France,Male,1,86893.28,False,False,59374.82,False,Poor,1,35
9600,Germany,Female,7,79523.13,False,True,157648.12,False,Very Good,1,32
9601,Germany,Female,7,131033.76,False,True,75685.59,True,Fair,1,55
9602,France,Female,7,89939.62,True,False,136540.09,False,Fair,1,33
9603,Germany,Female,3,95727.05,False,False,97939.4,True,Fair,1,59
9604,France,Male,7,0.0,False,True,36267.21,False,Good,2,39
9605,France,Male,3,155047.56,True,True,186064.34,False,Very Good,2,31
9606,France,Female,9,0.0,False,False,176152.7,False,Good,2,29
9607,France,Male,10,118569.03,False,False,82117.2,False,Poor,2,44
9608,France,Male,5,0.0,True,True,151925.25,False,Good,1,28
9609,Spain,Male,9,0.0,True,False,142287.65,False,Good,2,44
9610,France,Female,1,0.0,True,False,36557.55,False,Very Good,2,35
9611,France,Male,1,0.0,False,True,129975.34,False,Poor,3,40
9612,Spain,Male,2,130461.02,True,False,21967.15,False,Fair,1,37
9613,France,Male,1,0.0,True,False,53477.76,False,Very Good,2,36
9614,France,Male,1,0.0,False,False,178067.33,True,Fair,3,33
9615,France,Female,4,0.0,False,True,171039.56,False,Very Good,2,37
9616,Spain,Female,3,0.0,True,False,150802.41,True,Good,2,47
9617,Spain,Male,9,61172.04,False,False,82951.12,False,Good,1,35
9618,Germany,Female,2,90194.34,True,False,57064.57,False,Fair,2,35
9619,France,Female,3,95508.2,True,True,45755.0,False,Fair,1,24
9620,Germany,Male,3,99967.76,True,True,176882.08,False,Good,1,35
9621,Spain,Male,4,101470.29,False,True,88838.14,False,Poor,1,37
9622,Germany,Female,4,70541.06,False,False,88592.8,False,Good,1,33
9623,France,Male,8,112211.61,True,False,26261.42,False,Fair,1,31
9624,France,Female,8,154543.98,True,False,29586.73,False,Poor,1,47
9625,France,Female,0,111098.85,True,True,172321.21,True,Poor,1,40
9626,Germany,Female,0,131873.07,True,True,158036.72,True,Poor,2,44
9627,Spain,Male,1,137275.36,False,True,115733.16,False,Exceptional,1,27
9628,Spain,Male,3,153316.14,True,False,59927.99,False,Fair,1,31
9629,France,Female,9,0.0,True,True,44377.65,False,Fair,2,22
9630,Spain,Male,2,121250.04,False,True,79691.4,False,Poor,1,44
9631,France,Male,8,109578.04,True,True,51503.51,False,Good,2,31
9632,France,Female,5,53573.18,True,False,62830.97,False,Poor,1,37
9633,Germany,Female,6,58003.41,True,False,90346.1,False,Very Good,1,34
9634,France,Female,6,113000.66,True,False,40467.82,False,Fair,1,31
9635,France,Male,10,0.0,True,False,51620.94,False,Fair,2,27
9636,France,Female,2,0.0,False,False,65466.93,True,Poor,1,49
9637,Germany,Female,5,139973.65,True,True,667.66,True,Fair,1,40
9638,France,Female,2,151290.16,True,True,172437.12,False,Very Good,1,31
9639,Germany,Female,1,121498.11,False,True,106061.47,True,Very Good,2,50
9640,Spain,Female,4,103515.39,True,True,177622.38,False,Very Good,2,32
9641,France,Female,3,0.0,True,False,191520.5,False,Very Good,1,35
9642,France,Male,9,0.0,True,True,95686.6,False,Good,2,34
9643,Spain,Male,6,106687.76,True,False,173776.5,False,Good,1,38
9644,France,Female,2,0.0,True,True,113089.43,False,Poor,2,41
9645,France,Female,8,0.0,True,True,149614.81,False,Poor,2,35
9646,France,Female,5,106089.2,False,False,99537.68,False,Good,1,31
9647,Spain,Male,10,69608.14,True,False,97893.4,True,Exceptional,1,71
9648,France,Male,5,0.0,False,True,90.07,False,Fair,2,31
9649,Germany,Female,7,96202.32,False,False,161154.85,False,Fair,1,40
9650,France,Female,0,0.0,True,True,332.81,False,Good,2,38
9651,Spain,Male,5,0.0,True,False,66285.18,False,Exceptional,2,33
9652,France,Male,1,127818.52,True,False,163477.22,False,Poor,1,33
9653,France,Female,7,0.0,True,False,170332.67,True,Poor,1,40
